filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
blues.00018.wav,0.26992928981781006,1537.6571825463043,2054.7791131062218,3495.653862259336,0.056131935710139316,-252.5339813232422,104.927490234375,15.3535795211792,42.65663528442383,6.7783989906311035,21.618892669677734,-1.2996833324432373,5.68436861038208,-16.614656448364258,12.166092872619629,-1.953307867050171,1.9605573415756226,-0.8814347386360168,7.778603553771973,2.390254497528076,1.774140477180481,1.3393173217773438,3.6306991577148438,4.910860061645508,-2.651944160461426,blues
blues.00019.wav,0.257259339094162,1195.4116396780203,1481.2842588449475,2234.878152664232,0.05887114817143963,-236.66534423828125,138.4090576171875,-4.903461456298828,47.62458038330078,5.17925500869751,8.879487991333008,0.5071057081222534,-3.8182735443115234,-14.977520942687988,10.420425415039062,-0.35118192434310913,0.7778295874595642,1.777306318283081,4.235422611236572,-0.4633505642414093,-6.105691909790039,-5.382381439208984,-1.3375855684280396,-3.719717502593994,-4.353154182434082,blues
blues.00020.wav,0.30273228883743286,1389.9555104108995,1911.4851516926433,3005.773491165586,0.05256015080785604,-230.41299438476562,127.09418487548828,7.151100158691406,39.78208923339844,1.9511324167251587,17.41168785095215,-5.625576019287109,8.252520561218262,-18.10535430908203,13.83934211730957,-3.763584852218628,2.5612432956695557,-4.329452037811279,6.817759990692139,-6.157659530639648,-6.214757442474365,-4.515433311462402,-1.850598931312561,-0.5390560030937195,1.508026361465454,blues
blues.00021.wav,0.32108479738235474,1046.748840021369,1480.933763635751,1830.7889294698143,0.04793735185274768,-264.6983947753906,138.85597229003906,11.186485290527344,48.52033996582031,14.915178298950195,20.572824478149414,3.207815170288086,1.2471708059310913,-15.846407890319824,15.986908912658691,3.368813991546631,-1.5201287269592285,1.8947263956069946,6.325551509857178,-0.9866068363189697,-2.4128592014312744,-3.683062791824341,0.49694544076919556,5.046815872192383,-0.7800096273422241,blues
blues.00022.wav,0.30645084381103516,1156.070496382047,1497.6681759683638,2170.053544649768,0.05861340218653251,-233.86077880859375,136.17022705078125,3.2894880771636963,48.93119430541992,8.699104309082031,13.954752922058105,5.359447002410889,0.38133499026298523,-13.490264892578125,16.871767044067383,5.145257472991943,-2.250577211380005,3.959197521209717,5.322554588317871,0.8120282292366028,-1.1072007417678833,-4.556555271148682,-2.4364893436431885,3.3169126510620117,-0.6084851622581482,blues
blues.00023.wav,0.2807143032550812,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26478576660156,137.7623748779297,-14.500459671020508,63.55687713623047,5.626697540283203,11.961590766906738,1.9062201976776123,-1.880766749382019,-7.609113693237305,-2.4705939292907715,-2.884145975112915,-9.43281364440918,-10.916913986206055,3.5694355964660645,4.139582633972168,0.09294740110635757,-2.9729275703430176,-1.3769396543502808,7.5504984855651855,-3.0325186252593994,blues
blues.00024.wav,0.2631285786628723,1120.3876188758716,1447.8399338058703,2325.1026070892995,0.047297899937113,-274.28875732421875,130.41741943359375,-6.394801139831543,70.41067504882812,13.265854835510254,9.463105201721191,7.723187446594238,-1.2453467845916748,-0.5750207304954529,-2.299992561340332,3.783482074737549,0.08091485500335693,-0.9396823644638062,2.295372724533081,4.290512561798096,-1.6619253158569336,-10.444823265075684,-6.797825813293457,-1.068164348602295,-1.596130132675171,blues
blues.00025.wav,0.29094842076301575,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.281982421875,130.9979248046875,0.6654366254806519,66.69611358642578,17.905895233154297,4.622958183288574,6.610037326812744,1.245374321937561,1.4191752672195435,-1.5842933654785156,-0.9741591811180115,-3.5750646591186523,-2.926914930343628,4.598685264587402,7.478115081787109,-0.17876870930194855,-2.818857431411743,-2.667635440826416,0.7516668438911438,-0.5331790447235107,blues
blues.00026.wav,0.2784844636917114,1198.6076653608025,1573.3089743924036,2478.3766802619484,0.051987591911764705,-284.81951904296875,108.78562927246094,9.131957054138184,51.2590217590332,18.111255645751953,7.621315956115723,8.781747817993164,2.3724257946014404,0.011786493472754955,2.2504167556762695,4.200277805328369,-3.303734302520752,1.6015605926513672,2.6605165004730225,3.3234546184539795,3.2589197158813477,-4.551105976104736,0.49384528398513794,5.937065601348877,3.231544256210327,blues
blues.00027.wav,0.2887210249900818,1391.367709556042,1494.8924390357824,2811.108001614503,0.07235897288602941,-228.22799682617188,130.35354614257812,-23.297618865966797,70.17366790771484,1.1370587348937988,7.609718322753906,0.9150071144104004,1.9893203973770142,-6.161290645599365,-9.39074420928955,-2.566143274307251,-4.523860931396484,-0.2667345404624939,0.181102454662323,-1.5130575895309448,1.4609510898590088,-6.976430416107178,-8.318999290466309,4.241006851196289,0.9796817302703857,blues
blues.00028.wav,0.275974303483963,1115.7291159941328,1398.954703655198,2290.444483328899,0.04802843217879257,-248.96766662597656,139.0384521484375,-16.249238967895508,57.098114013671875,20.19635772705078,10.160564422607422,4.58017635345459,0.3398153483867645,-7.867882251739502,-3.466306209564209,-2.6406290531158447,-2.8440945148468018,-0.8933254480361938,-2.40165114402771,2.572720766067505,-5.873961448669434,-12.40827465057373,-7.301890850067139,-0.9324048757553101,-2.699272871017456,blues
blues.00029.wav,0.2804564833641052,1649.2937714648365,2190.2483057567983,3761.42725516399,0.05292636174535604,-233.724609375,101.18360137939453,17.650270462036133,23.734355926513672,2.0793707370758057,25.94029426574707,-16.967710494995117,15.0941743850708,-22.278789520263672,4.400508403778076,-23.201637268066406,-6.046125888824463,-5.065351963043213,1.0731730461120605,-5.780492782592773,-8.305594444274902,-11.386345863342285,-6.725314617156982,-10.027706146240234,-14.03526782989502,blues
blues.00030.wav,0.26301610469818115,1379.0817422026958,2004.0008502510473,3015.831763677922,0.03937580120452786,-206.9875946044922,117.7814712524414,23.256244659423828,28.294065475463867,-1.0995973348617554,18.86493682861328,-21.95370864868164,17.85511589050293,-25.583354949951172,2.1285505294799805,-17.789052963256836,-8.015466690063477,-17.61634063720703,-8.138553619384766,-8.646156311035156,-15.538987159729004,-15.331504821777344,-9.664871215820312,-10.103309631347656,-17.835100173950195,blues
blues.00031.wav,0.25348711013793945,1331.0739701050652,1973.6434372895212,2900.174129710478,0.04296723829334365,-221.8025360107422,110.84307098388672,18.62098503112793,30.92299461364746,3.291330337524414,22.587444305419922,-20.41830062866211,12.120993614196777,-26.34795570373535,-4.356271266937256,-26.406673431396484,-13.037723541259766,-12.652226448059082,-1.8219058513641357,-7.260096549987793,-6.660251617431641,-14.682692527770996,-11.719264030456543,-11.025215148925781,-13.387259483337402,blues
blues.00032.wav,0.27631717920303345,1309.4245640139256,1882.9193674570306,2764.099952532411,0.03939318583107585,-288.8017272949219,105.89962005615234,18.79132080078125,23.688488006591797,5.705110549926758,25.54915428161621,-13.467205047607422,12.42473316192627,-11.943818092346191,1.5754987001419067,-15.636261940002441,-6.665246963500977,-11.718799591064453,-2.952338457107544,-7.380499362945557,-15.693589210510254,-10.958547592163086,-10.877395629882812,-18.504186630249023,-19.110740661621094,blues
blues.00033.wav,0.2606687545776367,1430.5820034726314,2075.6023434985827,3246.730367465654,0.04196988982681889,-239.0109100341797,108.6692123413086,34.149349212646484,30.2427921295166,-0.4709964990615845,27.296512603759766,-21.389083862304688,14.155844688415527,-24.505630493164062,-1.8768200874328613,-28.052265167236328,-11.25826358795166,-16.484100341796875,-7.636357307434082,-12.79629135131836,-15.352030754089355,-13.732282638549805,-7.400160789489746,-10.083953857421875,-13.285140991210938,blues
blues.00034.wav,0.2622484564781189,1536.7830758847115,2157.1380999035537,3601.0282250749806,0.04570040392801858,-217.21119689941406,105.79116821289062,15.618613243103027,25.263059616088867,-1.4379987716674805,30.19539451599121,-17.713642120361328,17.32149887084961,-27.20954132080078,4.3398284912109375,-20.063430786132812,-10.695903778076172,-14.224881172180176,-5.156212329864502,-3.471578359603882,-6.1842780113220215,-15.325319290161133,-6.845778942108154,-9.82835578918457,-13.941390991210938,blues
blues.00035.wav,0.28833019733428955,1506.9793924502912,2096.6376311044596,3404.796078330592,0.045430186363196595,-171.7860565185547,120.28023529052734,15.336581230163574,21.097278594970703,-5.410020351409912,24.192474365234375,-24.140308380126953,18.545324325561523,-22.35298728942871,1.302639126777649,-20.76129150390625,-4.9845452308654785,-17.11959457397461,-7.898076057434082,-15.321157455444336,-9.350150108337402,-8.906129837036133,-8.51696491241455,-14.330010414123535,-19.93520164489746,blues
blues.00036.wav,0.2332303822040558,1247.2448150487867,1908.0527219040412,2620.5924869690884,0.03690378289473684,-200.22073364257812,116.34517669677734,18.0607852935791,25.288818359375,0.31582576036453247,24.176776885986328,-22.22307777404785,11.183144569396973,-26.84191131591797,-7.6436567306518555,-24.87203598022461,-12.015284538269043,-17.00924301147461,-8.115376472473145,-11.959012985229492,-12.617976188659668,-14.187779426574707,-8.204475402832031,-15.024767875671387,-10.322151184082031,blues
blues.00037.wav,0.24862739443778992,1188.1683365997978,1682.8601504411133,2339.635852542086,0.04816032858455882,-328.6737976074219,102.69686889648438,19.876062393188477,26.73125457763672,7.1582560539245605,22.716642379760742,-6.956797122955322,12.804351806640625,-10.708748817443848,-0.41934889554977417,-12.36397647857666,-8.897177696228027,-9.238519668579102,-9.109326362609863,-9.003835678100586,-7.64076566696167,-7.190915107727051,-9.368475914001465,-4.470059871673584,-3.68880033493042,blues
blues.00038.wav,0.2658831775188446,1513.4221069919358,2140.6067789034355,3449.6791402621902,0.044378038530379256,-192.66717529296875,111.19076538085938,21.372722625732422,26.398340225219727,-0.6461219191551208,23.48673439025879,-25.464550018310547,16.937732696533203,-16.977054595947266,5.78863525390625,-25.730205535888672,-5.0447258949279785,-17.631820678710938,-7.92168664932251,-15.152403831481934,-12.342545509338379,-17.227766036987305,-7.771727085113525,-13.03395938873291,-17.945749282836914,blues
blues.00039.wav,0.2553207576274872,1151.3404409523787,1709.1939375520124,2312.577682825803,0.03533878857875387,-301.686279296875,111.5392074584961,21.89565658569336,16.14558982849121,8.191590309143066,22.08596420288086,-8.61363697052002,1.4919227361679077,-17.07451820373535,-8.337533950805664,-17.01128578186035,-10.572881698608398,-15.687017440795898,-12.598773002624512,-12.245659828186035,-14.543065071105957,-10.092300415039062,-5.780285358428955,-7.776048183441162,-7.186642169952393,blues
blues.00040.wav,0.39772480726242065,2272.495078762922,2356.8559372971627,5108.319110693208,0.09765700585332818,-110.26008605957031,90.70181274414062,-2.527487277984619,74.05327606201172,-11.747302055358887,39.21467208862305,-13.171818733215332,20.535274505615234,-17.16364288330078,12.828713417053223,-21.433582305908203,5.9524054527282715,-8.033585548400879,4.239867210388184,-16.485551834106445,6.542503356933594,-5.695943832397461,-3.6408634185791016,-4.856883525848389,1.8545167446136475,blues
blues.00041.wav,0.3869504928588867,2390.772194471327,2463.3940883208325,5403.783990724168,0.10228887504837461,-107.1615219116211,88.46617126464844,-4.174954414367676,55.48419189453125,-8.007365226745605,38.41566467285156,-6.399442195892334,28.57448387145996,-19.82057762145996,13.247096061706543,-19.241851806640625,12.072802543640137,-4.580048561096191,3.7917394638061523,-16.99106216430664,11.624589920043945,-7.360203266143799,-3.657302141189575,-7.177438259124756,1.9771921634674072,blues
blues.00042.wav,0.37751907110214233,2302.113047248994,2367.6958747133654,5188.551958869485,0.09786448759191177,-159.54498291015625,69.77960205078125,-4.396419525146484,76.85395050048828,3.9205281734466553,45.17317581176758,-4.866253852844238,32.20197677612305,-9.796957015991211,7.8119049072265625,-21.82759666442871,9.683710098266602,-2.5891244411468506,3.307305335998535,-14.966980934143066,10.235810279846191,-4.084133148193359,-5.850184440612793,-2.474233627319336,6.650417804718018,blues
blues.00043.wav,0.39902549982070923,2155.6549226375455,2372.403604141636,5012.019693002612,0.08716538373161764,-109.16535949707031,100.62149810791016,-8.614720344543457,47.35847473144531,-6.555960178375244,39.61361312866211,-8.518134117126465,29.56467056274414,-16.575960159301758,13.165635108947754,-24.209794998168945,6.5857744216918945,-8.642620086669922,4.912258148193359,-15.442804336547852,1.5387508869171143,-6.732473850250244,1.4177745580673218,-3.9617505073547363,3.2874605655670166,blues
blues.00044.wav,0.3902117609977722,2279.124557649563,2375.1021196780534,5198.360232893528,0.09257049088138544,-109.50928497314453,86.92240142822266,-8.60798454284668,64.49456024169922,-6.304125785827637,43.63951110839844,-8.286752700805664,28.546106338500977,-14.079792022705078,8.125039100646973,-21.49140167236328,11.087479591369629,-5.085792541503906,3.976358413696289,-12.8597412109375,12.343857765197754,0.026217350736260414,-0.7415695786476135,-5.1266188621521,3.303440809249878,blues
blues.00045.wav,0.4295108914375305,1739.0196209456462,2290.4017389215064,4551.155813116777,0.048051863631965945,-163.2111358642578,89.79104614257812,12.979253768920898,80.69127655029297,3.66078519821167,39.74197769165039,-5.403831481933594,26.50049591064453,-13.160740852355957,2.7102129459381104,-20.552356719970703,6.008640289306641,-2.910060405731201,-0.43461230397224426,-17.545473098754883,4.154534816741943,-5.990227222442627,-7.860421657562256,-8.565095901489258,1.857711911201477,blues
blues.00046.wav,0.38785120844841003,1912.506881317534,2361.474653230927,4776.86278163095,0.05842595056114551,-182.63827514648438,90.67678833007812,14.119084358215332,67.5498275756836,2.693213939666748,38.43052673339844,-8.410898208618164,24.127445220947266,-13.781991004943848,4.835996150970459,-16.682029724121094,5.811708450317383,-5.149533271789551,0.19298385083675385,-14.480762481689453,6.862883567810059,-4.442362308502197,-2.9868884086608887,-4.816247940063477,5.400324821472168,blues
blues.00047.wav,0.3364544212818146,2013.3824371007638,2310.3055156159357,4849.49567576311,0.07534497145897832,-149.95169067382812,93.62947845458984,6.3434553146362305,71.5119400024414,-8.107512474060059,36.207252502441406,-9.77667236328125,17.63980484008789,-21.115798950195312,-0.13730818033218384,-22.199283599853516,5.430452346801758,-7.462270259857178,-4.335878372192383,-12.401639938354492,9.624597549438477,-5.01418399810791,-3.704146146774292,2.3425111770629883,4.16107702255249,blues
blues.00048.wav,0.3794276714324951,2148.786199092123,2204.574064458511,4673.6634056634575,0.09881232766544118,-106.31102752685547,102.63095092773438,-20.155122756958008,59.36036682128906,-9.954543113708496,33.689178466796875,-14.170397758483887,23.509998321533203,-13.314067840576172,16.014284133911133,-18.916980743408203,7.821362495422363,-7.788120746612549,4.047834396362305,-11.340938568115234,2.0602176189422607,-5.739424705505371,0.4642563462257385,-1.9090882539749146,-3.1283082962036133,blues
blues.00049.wav,0.2774835228919983,1318.6568216818673,1904.761177180383,3046.6815771333204,0.03997292533378483,-255.9657745361328,110.82304382324219,21.50521469116211,67.57122802734375,4.299803256988525,43.1054573059082,-4.507724761962891,10.42353343963623,-8.694326400756836,1.6581496000289917,-20.593154907226562,-2.4429287910461426,-7.13086462020874,-11.163917541503906,-12.609407424926758,2.7420098781585693,-8.948848724365234,-7.940727710723877,-2.3441567420959473,-0.7056058049201965,blues
blues.00050.wav,0.4008597433567047,1945.8484252463334,2082.2466258883846,4175.874749056695,0.08580598152089783,-82.97901916503906,107.0521240234375,-25.320451736450195,57.12499237060547,0.0854392945766449,34.696800231933594,-11.042019844055176,20.532695770263672,-11.213176727294922,14.834124565124512,-10.229333877563477,12.539581298828125,-9.762303352355957,2.5622525215148926,-6.3008527755737305,2.9967846870422363,-8.71845531463623,-0.326581209897995,-2.980347156524658,0.7126003503799438,blues
blues.00051.wav,0.39375555515289307,1977.1723772350394,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57924270629883,114.93584442138672,-37.05282974243164,64.8965072631836,-7.1393537521362305,15.238384246826172,-16.22261619567871,18.630809783935547,-9.745892524719238,21.46004295349121,-5.641416072845459,12.782317161560059,-16.5286808013916,3.7937872409820557,-7.890870571136475,8.47761058807373,-4.065209865570068,3.207441568374634,-5.178250789642334,-1.279523491859436,blues
blues.00052.wav,0.3390754759311676,1443.2652853188029,1670.3699185470482,3069.356440021527,0.06719384916795666,-225.2697296142578,117.64588928222656,-14.543756484985352,64.80435180664062,12.92746639251709,19.02996253967285,10.684547424316406,9.884661674499512,-2.385688066482544,11.688362121582031,1.5429589748382568,3.0501549243927,-7.630155563354492,-8.957813262939453,-4.352594375610352,-0.062078140676021576,-2.5542187690734863,-3.4375789165496826,-3.866574764251709,1.3165147304534912,blues
blues.00053.wav,0.4125007688999176,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965,-76.71794891357422,105.7535171508789,-43.18175506591797,60.94584274291992,-8.758630752563477,21.227079391479492,-12.864846229553223,18.603845596313477,-11.38493824005127,14.541765213012695,-6.047970771789551,12.726958274841309,-9.366809844970703,1.3508591651916504,-3.6099724769592285,6.9976091384887695,-4.053007125854492,-0.27142611145973206,-3.696091890335083,-0.5040413737297058,blues
blues.00054.wav,0.45272836089134216,2030.4852237516182,1987.3204157951138,4062.942098611649,0.10338599615421827,-57.97879409790039,108.9891128540039,-36.200199127197266,64.03285217285156,1.4546819925308228,26.300750732421875,-17.470224380493164,20.42356300354004,-9.52649974822998,18.1718692779541,-6.0470290184021,13.862625122070312,-11.28712272644043,4.663285255432129,-6.388998508453369,3.213775634765625,-8.078659057617188,-1.723661184310913,-5.422674655914307,-2.5823659896850586,blues
blues.00055.wav,0.4328361451625824,2032.0949869239075,1976.298013901866,4023.5256702907313,0.11316673822078173,-98.67475128173828,104.79541015625,-35.109561920166016,60.70161819458008,-2.8314034938812256,22.236791610717773,-7.836519718170166,19.030044555664062,-11.581364631652832,17.02094841003418,-5.386073112487793,12.202054977416992,-9.961465835571289,0.35786712169647217,-4.265253067016602,6.134886741638184,-4.830016136169434,1.503692626953125,-1.4912538528442383,3.509777069091797,blues
blues.00056.wav,0.3910585939884186,1811.0760835832946,2052.3325634591984,3927.8095824061534,0.07547951335139319,-145.4345703125,102.82901763916016,-12.517678260803223,56.99346923828125,2.2713463306427,26.591400146484375,-4.27480411529541,17.338809967041016,-7.985593318939209,15.235426902770996,-6.934600353240967,7.457218647003174,-10.470443725585938,-2.360483169555664,-6.783623218536377,2.6711347103118896,-4.7608795166015625,-0.9490039944648743,0.024831624701619148,-2.005314350128174,blues
blues.00057.wav,0.42428362369537354,1886.683619275633,1913.2246226414595,3828.101851991825,0.08992387045278638,-92.74797821044922,115.33953094482422,-35.06427001953125,57.86155319213867,1.8450912237167358,26.616609573364258,-14.55245304107666,22.13325309753418,-8.209146499633789,11.015950202941895,-5.643600940704346,7.277173042297363,-10.205972671508789,1.3321748971939087,-4.105897426605225,0.9783030152320862,-6.553786754608154,-0.6825116872787476,-2.126826524734497,-1.5182433128356934,blues
